	NAME	logFC.dis4	logFC.dis12	logFC.dis14	logFC.dis15
YPL082C	YPL082C MOT1 Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes	-0.313095681893986	-0.406966242130225	-0.281578759585845	-0.492955121739895
YMR296C	YMR296C LCB1 Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine	-0.395388776665735	-0.0005741830253234	0.0036094567292787	-0.482937080739446
YOL120C	YOL120C RPL18A Ribosomal 60S subunit protein L18A; intron of RPL18A pre-mRNA forms stem-loop structures that are a target for Rnt1p cleavage leading to degradation; homologous to mammalian ribosomal protein L18, no bacterial homolog; RPL18A has a paralog, RPL18B, that arose from the whole genome duplication	-0.510782890362715	-0.141212201297367	-0.337899133640549	-0.12775688892331
YHR046C	YHR046C INM1 Inositol monophosphatase; involved in biosynthesis of inositol and in phosphoinositide second messenger signaling; INM1 expression increases in the presence of inositol and decreases upon exposure to antibipolar drugs lithium and valproate	-0.144235293784347	0.480328267462002	0.0104042598174265	-0.44368085244307
YFL031W	YFL031W HAC1 Basic leucine zipper (bZIP) transcription factor (ATF/CREB1 homolog); regulates the unfolded protein response, via UPRE binding, and membrane biogenesis; ER stress-induced splicing pathway facilitates efficient Hac1p synthesis; two functional forms of Hac1p are produced; translation initiation is repressed under non-stress conditions; protein abundance increases in response to DNA replication stress	0.0135087432397902	0.0101378266641237	0.374786739999385	-0.218883642309268
YML118W	YML118W NGL3 3'-5' exonuclease specific for poly-A RNAs; has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p; similar to Ngl1p; NGL3 has a paralog, NGL2, that arose from the whole genome duplication	1.59459621624969	1.71270115013545	0.747032919585949	2.5284030235174
YNL014W	YNL014W HEF3 Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog, YEF3, that arose from the whole genome duplication	1.53519782995504	0.280627736879357	0.632041142389225	0.8154118902838
YGR164W		-1.1966296098799	0.0385944069388241	-0.0547355328185377	-1.72047450505927
YHR023W	YHR023W MYO1 Type II myosin heavy chain; required for wild-type cytokinesis and cell separation; localizes to the actomyosin ring; binds to myosin light chains Mlc1p and Mlc2p through its IQ1 and IQ2 motifs respectively	0.58683385409993	0.11993973157716	0.0644962088586476	0.418607310964306
YPL029W	YPL029W SUV3 ATP-dependent RNA helicase; component of the mitochondrial degradosome along with the RNase Dss1p; the degradosome associates with the ribosome and mediates RNA turnover; also required during splicing of the COX1 AI5_beta intron; expression of a processed form of human homolog SUPV3L1 carrying an N-terminal deletion of 46 amino acids rescues yeast suv3 null mutant	-0.17243659930294	-0.454761157442147	-0.205229727668115	0.362770653267768
YKR102W	YKR102W FLO10 Member of the FLO family of cell wall flocculation proteins; not expressed in most lab strains; overproduction induces flocculation that can be inhibited by mannose, sucrose, or glucose; overproduction also promotes haploid invasive growth and diploid filamentous growth	-0.294378929361167	0.0763638057966551	-0.366618711685564	-1.14044493500261
YPR144C	YPR144C NOC4 Nucleolar protein; forms a complex with Nop14p that mediates maturation and nuclear export of 40S ribosomal subunits; relocalizes to the cytosol in response to hypoxia	-0.255679880383935	-0.0601005260020704	-0.231787346061479	-0.594885131397771
YGR127W		0.131236127528265	0.156579596886705	0.387536589186931	0.885492998477438
YJL161W	YJL161W FMP33 Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	0.0295720157548523	0.349828939550531	0.220041125438965	1.76303654789779
YGL141W	YGL141W HUL5 Multiubiquitin chain assembly factor (E4); proteasome processivity factor that elongates polyUb chains on substrates, opposing Ubp6p, a branched polyubiquitin protease; required for retrograde transport of misfolded proteins during ERAD; required for ubiquitination of a subset of cytosolic misfolded proteins upon heat shock	0.614783184123202	0.230521360654433	-0.0197644695885581	0.541978161402201
YEL041W	YEL041W YEF1 ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; similar to Pos5p; overexpression complements certain pos5 phenotypes; YEF1 has a paralog, UTR1, that arose from the whole genome duplication	0.278637338021965	-0.477344054735923	-0.047899995922817	0.85834539266301
YBR061C	YBR061C TRM7 2'-O-ribose methyltransferase; methylates the 2'-O-ribose of tRNA-Phe, tRNA-Trp, and tRNA-Leu at positions C32 and N34 of tRNA anticodon loop; crucial biological role likely modification of tRNA-Phe; interacts with Trm732p and Rtt10p in 2'-O-methylation of C32 and N34 substrate tRNAs, respectively; yeast null mutant can be functionally complemented by human FTSJ1, mutations in which have been implicated in nonsyndromic X-linked intellectual disability (NSXLID)	-0.137276808732625	0.109308451099614	-0.15075086863601	-0.521264382689392
YNL214W	YNL214W PEX17 Membrane peroxin of the peroxisomal importomer complex; complex facilitates the import of peroxisomal matrix proteins; required for peroxisome biogenesis	0.23240583969839	-0.524432146775208	1.07108653451634	0.507127446225718
YKL127W	YKL127W PGM1 Phosphoglucomutase, minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate, which is a key step in hexose metabolism; PGM1 has a paralog, PGM2, that arose from the whole genome duplication	-0.126513236802768	-0.0433409275581668	0.124051655681973	-0.497842636078209
YNR067C	YNR067C DSE4 Daughter cell-specific secreted protein with similarity to glucanases; degrades cell wall from the daughter side causing daughter to separate from mother	0.466345318441328	0.188587757573547	0.780486048090638	0.0901852983083141
YDR064W	YDR064W RPS13 Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S13 and bacterial S15	-0.247338676420456	-0.170900774911116	-0.126989908354061	-0.53248748270068
YPL279C	YPL279C FEX2 Protein involved in fluoride export; nearly identical to FEX1, and deletion of both proteins results in a large increase in fluoride sensitivity compared with the single mutant; contains two FEX domains connected by a linker; part of a widespread family of conserved fluoride export proteins	-0.590302492564882	0.191409930811346	0.0631836642309904	0.184554571689925
YDR402C	YDR402C DIT2 N-formyltyrosine oxidase; sporulation-specific microsomal enzyme involved in the production of N,N-bisformyl dityrosine required for spore wall maturation, homologous to cytochrome P-450s; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively	2.90341469565531	1.49645712388393	1.07753664853088	0.774620907264066
YDL016C		0.897515293818526	0.324386078439423	0.367396070676056	-0.0222559253458367
YML106W	YML106W URA5 Major orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in de novo biosynthesis of pyrimidines, converting orotate into orotidine-5'-phosphate; URA5 has a paralog, URA10, that arose from the whole genome duplication	-0.45129984994345	-0.170409512653539	-0.246267156393406	-0.600942290424401
YLR220W	YLR220W CCC1 Vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants, which lack the ortholog of mammalian frataxin, by preventing mitochondrial iron accumulation; relative distribution to the vacuole decreases upon DNA replication stress	-0.339707920093332	0.499984278333455	0.29866484364481	0.130725958326635
YMR083W	YMR083W ADH3 Mitochondrial alcohol dehydrogenase isozyme III; involved in the shuttling of mitochondrial NADH to the cytosol under anaerobic conditions and ethanol production	0.0892731547308367	-0.405488907172827	0.0488706570891098	0.0339389916872754
YJR049C	YJR049C UTR1 ATP-NADH kinase; phosphorylates both NAD and NADH; active as a hexamer; enhances the activity of ferric reductase (Fre1p); UTR1 has a paralog, YEF1, that arose from the whole genome duplication	0.314441820617852	-0.0722045957126031	-0.267774785336451	0.346967647543486
YOR306C	YOR306C MCH5 Plasma membrane riboflavin transporter; facilitates the uptake of vitamin B2; required for FAD-dependent processes; sequence similarity to mammalian monocarboxylate permeases, however mutants are not deficient in monocarboxylate transport	0.395008835260885	0.177399453437571	0.253427514139049	0.629577830179191
YML023C	YML023C NSE5 Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair	-0.347317925259451	0.0348794037146865	-0.333836319737512	-0.520675014041313
YGR041W	YGR041W BUD9 Protein involved in bud-site selection; mutant has increased aneuploidy tolerance; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern, and bud at the distal pole; BUD9 has a paralog, BUD8, that arose from the whole genome duplication	0.543087588318599	0.39784267585638	-0.182856892567391	0.124013109832713
YDR236C	YDR236C FMN1 Riboflavin kinase, produces riboflavin monophosphate (FMN); FMN is a necessary cofactor for many enzymes; predominantly localizes to the microsomal fraction and also found in the mitochondrial inner membrane; human RFK functionally complements the lethality of the null mutation	0.568931433374758	-0.264099701622303	0.14686030714154	-0.232720585045108
YOR103C	YOR103C OST2 Epsilon subunit of the oligosaccharyltransferase complex; located in the ER lumen; catalyzes asparagine-linked glycosylation of newly synthesized proteins	-0.76549263919911	-0.138225879301759	-0.616198796649398	2.08618653469531
YPL242C	YPL242C IQG1 Essential protein required for determination of budding pattern; promotes localization of axial markers Bud4p and Cdc12p and functionally interacts with Sec3p, localizes to the contractile ring during anaphase, member of the IQGAP family; relocalizes from bud neck to cytoplasm upon DNA replication stress	0.310688530047219	0.118595903274593	-0.159515048457457	-0.221634908769533
YJR126C	YJR126C VPS70 Protein of unknown function involved in vacuolar protein sorting; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum	-0.110270549500146	-0.308994009941761	0.073510179040264	0.185401261697975
YOR373W	YOR373W NUD1 Component of the spindle pole body outer plaque; acts through the mitotic exit network to specify asymmetric spindle pole body inheritance	0.161673963947759	-0.300079207415543	-0.116807543555587	0.404120469203734
YJL001W	YJL001W PRE3 Beta 1 subunit of the 20S proteasome; responsible for cleavage after acidic residues in peptides	0.414597052713199	-0.0643882457458376	0.133607884711692	0.224587476300831
YLR312C	YLR312C ATG39 Autophagy receptor with a role in degradation of the ER and nucleus; involved specifically in autophagy of perinuclear endoplasmic reticulum in response to nitrogen starvation or rapamycin treatment; localizes to the perinuclear ER	2.57291590308797	3.19455263053351	1.25718416063506	5.32926509546112
YER097W		-0.520646901201376	-0.37451299850058	0.334110044196322	-2.03317211791965
YMR146C	YMR146C TIF34 eIF3i subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; essential for translation; stimulates rate of ribosomal scanning during translation reinitiation; eIF3 is also involved in programmed stop codon readthrough	-0.305751726523341	-0.0380842201474713	-0.234175873153936	-0.571124857320187
YMR246W	YMR246W FAA4 Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1, ACSL1, 3, 4, 5, 6, SLC27A2, or 4	-0.401880245808102	-0.0668380423844367	-0.298102245134815	-0.516949479891698
YNR045W	YNR045W PET494 Mitochondrial translational activator specific for the COX3 mRNA; acts together with Pet54p and Pet122p; located in the mitochondrial inner membrane	-0.0135447979703515	-0.452733713567649	0.550912075531419	0.146250034398082
YDR482C	YDR482C CWC21 Protein involved in RNA splicing by the spliceosome; component of a complex containing Cef1p; interacts genetically with ISY1 and BUD13; may bind RNA; has similarity to S. pombe Cwf21p	0.823176621472649	0.322356249263769	-0.236261189327943	-0.127316881740642
YPL219W	YPL219W PCL8 Cyclin; interacts with Pho85p cyclin-dependent kinase (Cdk) to phosphorylate and regulate glycogen synthase, also activates Pho85p for Glc8p phosphorylation; PCL8 has a paralog, PCL10, that arose from the whole genome duplication	0.192831113225284	0.0176424850330485	0.189538865288771	0.84411412915515
YPR082C	YPR082C DIB1 17-kDa component of the U4/U6aU5 tri-snRNP; plays an essential role in pre-mRNA splicing; human ortholog TXNL4A (the human U5-specific 15-kDa protein) complements yeast dib1 null mutant	-0.200204681231941	-0.75273937916433	-0.637849673035093	0.0986825670594941
YMR293C	YMR293C HER2 Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex; involved in the formation of Q-tRNAQ; required for remodeling of ER caused by Hmg2p overexpression; similar to bacterial GatA glutamyl-tRNA amidotransferase	-0.121193653440857	-0.0883597150983275	-0.187086199843004	0.687233440937726
YAL064C-A	YAL064C-A TDA8 Putative protein of unknown function; null mutant is sensitive to expression of the top1-T722A allele; not an essential gene	0.841401302820646	0.303666168127011	0.967875560676251	-1.36162771897106
YBR106W	YBR106W PHO88 Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Snd1p, Env10p/Snd2p, and Sec61p-translocon subunits; can compensate for loss of SRP; role in phosphate transport, interacting with pho88, and in the maturation of secretory proteins	-0.126918994826318	0.0433525693690476	0.0471011392681849	-0.393143139111775
YOR134W	YOR134W BAG7 Rho GTPase activating protein (RhoGAP); stimulates the intrinsic GTPase activity of Rho1p, which plays a bud growth by regulating actin cytoskeleton organization and cell wall biosynthesis, resulting in the downregulation of Rho1p; structurally and functionally related to Sac7p; BAG7 has a paralog, SAC7, that arose from the whole genome duplication	0.260606557644051	0.435460869825283	1.50621919990029	2.7674767619662
YHR106W	YHR106W TRR2 Mitochondrial thioredoxin reductase; involved in protection against oxidative stress, required with Glr1p to maintain the redox state of Trx3p; contains active-site motif (CAVC) present in prokaryotic orthologs; binds NADPH and FAD; TRR2 has a paralog, TRR1, that arose from the whole genome duplication	0.308893598524963	-0.383302804326284	0.20712994846276	0.510046909438558
YPL003W	YPL003W ULA1 Protein that activates Rub1p (NEDD8) before neddylation; acts together with Uba3p; may play a role in protein degradation	0.314828433504225	0.38280768156808	0.148048702596859	1.03247005607794
YOL164W	YOL164W BDS1 Bacterially-derived sulfatase; required for use of alkyl- and aryl-sulfates as sulfur sources	0.271310757876296	0.204822850061621	0.211309644488386	0.912166215599537
YPL048W	YPL048W CAM1 One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids	-0.596654380477636	-0.0676977126874455	-0.206375129505608	0.0351009715241107
YKL220C	YKL220C FRE2 Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels	0.921029601188319	0.735348873747739	0.547597532818608	1.32266771914321
YJL105W	YJL105W SET4 Protein of unknown function, contains a SET domain; SET4 has a paralog, SET3, that arose from the whole genome duplication	0.370415885389825	0.648988885339985	0.643846970517395	-0.070262669691251
YOR145C	YOR145C PNO1 Essential nucleolar protein required for pre-18S rRNA processing; interacts with Dim1p, an 18S rRNA dimethyltransferase, and also with Nob1p, which is involved in proteasome biogenesis; contains a KH domain	-0.521834187969471	0.04984365845155	-0.173473134445902	0.220825608407649
YKL205W	YKL205W LOS1 Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan, as does exclusion of Los1p from the nucleus in response to caloric restriction	-0.275982246130234	0.0948671380220849	0.0268728796588582	-0.323256427637331
YGR116W	YGR116W SPT6 Nucleosome remodeling protein; functions in various aspects of transcription, chromatin maintenance, and RNA processing; required for the maintenance of chromatin structure during transcription in order to inhibit transcription from promoters within the coding region; required for H3K36 trimethylation but not dimethylation by Set2p	-0.0401385967646324	-0.1307114441407	0.212764344619162	-0.351498754340096
YBR229C	YBR229C ROT2 Glucosidase II catalytic subunit; required to trim the final glucose in N-linked glycans; required for normal cell wall synthesis; mutations in rot2 suppress tor2 mutations, and are synthetically lethal with rot1 mutations	0.0271816626297925	-0.45380808002154	0.0516540198337004	0.201313775394978
YBR004C	YBR004C GPI18 Functional ortholog of human PIG-V; PIG-V is a mannosyltransferase that transfers the second mannose in glycosylphosphatidylinositol biosynthesis; the authentic, non-tagged protein was localized to mitochondria	-0.659467029432441	-0.115733396788077	-0.317197214971973	-0.350096645544424
YJR137C	YJR137C MET5 Sulfite reductase beta subunit; involved in amino acid biosynthesis, transcription repressed by methionine	0.489610141207512	0.279835773582765	0.520838502395332	0.259765914007381
YPR117W		0.305737908670088	-0.0577828530993376	-0.109827728961874	0.477383632446181
YBR034C	YBR034C HMT1 Nuclear SAM-dependent mono- and asymmetric methyltransferase; modifies hnRNPs, including Npl3p and Hrp1p, affecting their activity and nuclear export; methylates U1 snRNP protein Snp1p, ribosomal protein Rps2p, and histones H3 and H4; interacts genetically with genes encoding components of Rpd3(L) and this interaction is important for Rpd3 recruitment to the subtelomeric region	-0.617233833478412	-0.137630874109025	-0.331722770550468	-0.643194854355747
YGR147C	YGR147C NAT2 Protein of unknown function; has an apparent role in acetylation of N-terminal methionine residues	-0.299595254116184	-0.449613865993689	-0.158086732714155	0.175824248255674
YMR262W		0.47118125870779	0.192944351392059	-0.216127258320357	0.761849596723037
YDR539W	YDR539W FDC1 Ferulic acid decarboxylase, also active on p-coumaric acid; essential for decarboxylation of aromatic carboxylic acids to corresponding vinyl derivatives; co-overproduction of Pad1p and Fdc1p greatly increases cinnamic acid decarboxylase activity; structure implicates Glu285 as the general base in the nonoxidative decarboxylation reaction catalyzed by Fdc1p; homolog of E. coli UbiD; GFP-fusion protein localizes to cytoplasm	1.11078953901233	0.826315600099776	0.959345835087671	0.407238568444692
YOR153W	YOR153W PDR5 Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter actively regulated by Pdr1p; also involved in steroid transport, cation resistance, and cellular detoxification during exponential growth; PDR5 has a paralog, PDR15, that arose from the whole genome duplication	-0.168193059915273	-0.0718202251337452	0.203066600175605	0.44911474895619
YPL123C	YPL123C RNY1 Vacuolar RNase of the T(2) family; relocalizes to the cytosol where it cleaves tRNAs upon oxidative or stationary phase stress; required for tRNA-specific translational pausing suring oxidative stress; promotes apoptosis under stress conditions and this function is independent of Rny1p catalytic activity	0.792653029683811	0.575781481496319	0.353163043361428	1.56600657109351
YER077C	YER077C MRX1 Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; null mutation results in a decrease in plasma membrane electron transport	-0.163909082054947	-0.497195780571016	-0.185246285911083	0.401124317882717
YPL016W	YPL016W SWI1 Subunit of the SWI/SNF chromatin remodeling complex; regulates transcription by remodeling chromatin; required for transcription of many genes, including ADH1, ADH2, GAL1, HO, INO1 and SUC2; self-assembles to form [SWI+] prion and to alter expression pattern; human homolog ARID1A is a candidate tumor suppressor gene in breast cancer	-0.119629503976029	-0.112415863430638	-0.617440584965084	-0.434985765140964
YMR124W	YMR124W EPO1 Protein involved in septin-ER tethering; interacts with ER membrane protein, Scs2p, and Shs1p, a septin ring component, at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog, YLR031W, that arose from the whole genome duplication	-0.19232913794819	0.0545240260982478	-0.378359511961052	0.0567491738864972
YDR184C	YDR184C ATC1 Nuclear protein; possibly involved in regulation of cation stress responses and/or in the establishment of bipolar budding pattern; relative distribution to the nucleus decreases upon DNA replication stress	0.351625666705976	0.0602035853821472	-0.34162250087066	-0.52206618888188
YBL082C	YBL082C ALG3 Dolichol-P-Man dependent alpha(1-3) mannosyltransferase; involved in synthesis of dolichol-linked oligosaccharide donor for N-linked glycosylation of proteins; G353A missense mutation in human ortholog ALG3 implicated in carbohydrate deficient glycoprotein syndrome type IV, which is characterized by microcephaly, severe epilepsy, minimal psychomotor development, partial deficiency of sialic acids in serum glycoproteins; wild-type human ALG3 can complement yeast alg3 mutant	-0.474553483090303	-0.168945634812579	-0.0415725745929313	-0.69837842320106
YLR394W	YLR394W CST9 SUMO E3 ligase; required for synaptonemal complex formation; localizes to synapsis initiation sites on meiotic chromosomes; associates with centromeres early in meiosis, then with chromosome axes and finally with double-strand break sites that are engaged in repair by crossovers; potential Cdc28p substrate	0.331620932277451	0.847751614338693	0.069370250277916	0.460397333785314
YDR246W-A		2.14768767005687	0.892078453854869	-0.572256925747372	0.328803938350633
YJR064W	YJR064W CCT5 Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo	-0.141070512457281	0.14109406644947	0.0977222692075167	-0.316846127306228
YOR044W	YOR044W IRC23 Protein of unknown function; green fluorescent protein (GFP)-fusion localizes to the ER; null mutant displays increased levels of spontaneous Rad52p foci; IRC23 has a paralog, BSC2, that arose from the whole genome duplication	0.715060006882198	0.274011401361141	0.626005332115202	1.14351815172298
YPL049C	YPL049C DIG1 MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG1 has a paralog, DIG2, that arose from the whole genome duplication	-0.251982584165532	-0.138344994685275	-0.683248766270236	-0.121163249831555
YER168C	YER168C CCA1 ATP (CTP):tRNA-specific tRNA nucleotidyltransferase; different forms targeted to the nucleus, cytosol, and mitochondrion are generated via the use of multiple transcriptional and translational start sites; human homolog TRNT1 complements yeast null mutant	-0.0155206125419704	0.0920245484620779	0.0214079475402	-0.405126432036522
YJL118W		-0.143827662335676	0.0908441206461449	-0.431772864532231	-0.975089968366503
YNL215W	YNL215W IES2 Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress	0.84611833304465	0.372974883268469	1.39436561647275	0.21944749561644
YDR540C	YDR540C IRC4 Protein of unknown function; null mutant displays increased levels of spontaneous Rad52p foci; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus	0.449692737060063	1.60905268415006	-0.572237641588024	1.17988389572861
YGR191W	YGR191W HIP1 High-affinity histidine permease; also involved in the transport of manganese ions	-0.513610443222895	-0.282224067405853	0.0003475650140429	-0.379157718995064
YOR204W	YOR204W DED1 ATP-dependent DEAD (Asp-Glu-Ala-Asp)-box RNA helicase; required for translation initiation of all yeast mRNAs; binds to mRNA cap-associated factors, and binding stimulates Ded1p RNA-dependent ATPase activity; mutation in human homolog DBY is associated with male infertility; human homolog DDX3X complements ded1 null mutation; DED1 has a paralog, DBP1, that arose from the whole genome duplication	-0.355425491314596	-0.304457937837799	0.0289575192751652	0.0854640828612541
Q0085	Q0085 ATP6 Subunit a of the F0 sector of mitochondrial F1F0 ATP synthase; mitochondrially encoded; translation is specifically activated by Atp22p; ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase; mutations in human ortholog MT-ATP6 are associated with neurodegenerative disorders such as Neurogenic Ataxia and Retinitis Pigmentosa (NARP), Leigh syndrome (LS), Charcot-Marie-Tooth (CMT), and ataxia telangiectasia	-0.523429246555018	-0.547080383896674	-0.559628066798363	0.886032975597737
YJR078W	YJR078W BNA2 Tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase; required for de novo biosynthesis of NAD from tryptophan via kynurenine; interacts genetically with telomere capping gene CDC13; regulated by Hst1p and Aftp	1.99656134279354	0.35704898199999	0.476380629876649	0.910628685403766
YKL197C	YKL197C PEX1 AAA-peroxin; heterodimerizes with AAA-peroxin Pex6p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; induced by oleic acid and upregulated during anaerobiosis; mutations in human PEX1 can lead to severe peroxisomal disorders and early death	0.276350090660353	-0.212719680604466	0.011135184249601	0.397717306822096
YJL016W	YJL016W TPH3 Putative protein of unknown function; GFP-fusion protein localizes to the cytoplasm; contains two adjacent PH-like domains; conserved in closely related Saccharomyces species	0.014297518559899	0.452479595834136	0.0614825083132815	0.651427060273101
YJL095W	YJL095W BCK1 MAPKKK acting in the protein kinase C signaling pathway; the kinase C signaling pathway controls cell integrity; upon activation by Pkc1p phosphorylates downstream kinases Mkk1p and Mkk2p; MAPKKK is an acronym for mitogen-activated protein (MAP) kinase kinase kinase	0.133719023830446	-0.204284332909981	-0.222790371910292	-0.268574314829213
YLR377C	YLR377C FBP1 Fructose-1,6-bisphosphatase; key regulatory enzyme in the gluconeogenesis pathway, required for glucose metabolism; undergoes either proteasome-mediated or autophagy-mediated degradation depending on growth conditions; glucose starvation results in redistribution to the periplasm; interacts with Vid30p	0.836379487867841	1.3022861341273	0.221999955262577	-0.192153323022706
YIR030C	YIR030C DCG1 Protein of unknown function; expression is sensitive to nitrogen catabolite repression and regulated by Dal80p; contains transmembrane domain	2.27993269122899	0.709416829426465	-0.868847500882567	1.90737183262817
YOR269W	YOR269W PAC1 Involved in nuclear migration, part of the dynein/dynactin pathway; targets dynein to microtubule tips, which is necessary for sliding of microtubules along bud cortex; serves at interface between dynein's ATPase site and its microtubule binding stalk, causing individual dynein motors to remain attached to microtubules for long periods; synthetic lethal with bni1; homolog of human LIS1, mutations in which cause the severe brain disorder lissencephaly	-0.313182468520658	-0.255176069590727	-0.104257454028088	0.471676460408462
YPR097W		-0.0660548934968229	0.24236490166598	-0.257623007944417	-0.233237671305613
YPR134W	YPR134W MSS18 Nuclear encoded protein needed for splicing of mitochondrial intron; required for efficient splicing of mitochondrial COX1 aI5beta intron; mss18 mutations block cleavage of 5' exon - intron junction; phenotype of intronless strain suggests additional functions	0.522041728113675	-0.138828617722077	-0.136554080312303	0.645493784123069
YLR173W		0.371806066527963	0.772404813290163	-0.0836482639011085	0.235076493321971
YGR199W	YGR199W PMT6 Protein O-mannosyltransferase; transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins; reaction is essential for cell wall rigidity; member of a family of mannosyltransferases	0.240378088484157	-0.283135035747305	0.239831212276178	0.0423731303452463
YJL136C	YJL136C RPS21B Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S21, no bacterial homolog; RPS21B has a paralog, RPS21A, that arose from the whole genome duplication	-0.399227142932383	-0.0802834995778942	-0.25322844920911	-0.529878314120538
YMR226C		0.307367739350031	-0.122851401164456	0.161353195392616	0.390270005735852
YHR032W	YHR032W ERC1 Member of the multi-drug and toxin extrusion (MATE) family; the MATE family is part of the multidrug/oligosaccharidyl-lipid/polysaccharide (MOP) exporter superfamily; overproduction confers ethionine resistance and accumulation of S-adenosylmethionine	-0.335439003735557	0.173130410098921	-0.217673589790479	-0.451976952241844
YKL092C	YKL092C BUD2 GTPase activating factor for Rsr1p/Bud1p; plays a role in spindle position checkpoint distinct from its role in bud site selection; required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types; contains two PH-like domains	0.371995600829136	-0.171296778904658	0.0673349720552039	-0.144857598409458
YMR174C	YMR174C PAI3 Cytoplasmic proteinase A (Pep4p) inhibitor; dependent on Pbs2p and Hog1p protein kinases for osmotic induction; intrinsically unstructured, N-terminal half becomes ordered in the active site of proteinase A upon contact	-0.635130679058314	-0.257634799000495	1.94605470558895	1.86039482785762
YOR390W	YOR390W FEX1 Protein involved in fluoride export; nearly identical to FEX2, and deletion of both proteins results in a large increase in fluoride sensitivity compared with the single mutant; contains two FEX domains connected by a linker; part of a widespread family of conserved fluoride export proteins	-0.739120029314172	0.254334769473168	-0.0224315746496161	0.236118718160793
YDL087C	YDL087C LUC7 Essential protein associated with the U1 snRNP complex; splicing factor involved in recognition of 5' splice site; contains two zinc finger motifs; N-terminal zinc finger binds pre-mRNA; relocalizes to the cytosol in response to hypoxia	0.965028529459902	0.200419258623771	-0.0970213951960906	-0.245079118720942
